1041,118
1042,129
1043,135
1044,151
1045,153
1046,159
1047,159
1048,159
1049,165
1050,157
1051,145
1052,104
1053,104
1054,106
1055,106
1056,106
1057,106
1058,104
1059,106
1060,104
1061,96 
1062,98 
1063,84 
1064,94 
1065,94 
1066,110
1067,118
1068,116
1069,126
1070,126
1071,135
1072,143
1073,139
1074,137
1075,135
1076,131
1077,129
1078,124
1079,124
1080,120
1081,120
1082,120
1083,126
1084,126
1085,193
1086,209
1087,197
1088,161
1089,98 
1090,74 
1091,38 
1092,38 
1093,32 
1094,38 
1095,38 
1096,40 
1097,36 
1098,34 
1099,34 
1100,34 
1101,139
1102,143
1103,143
1104,133
1105,120
1106,118
1107,122
1108,139
1109,145
1110,143
1111,126
1112,116
1113,72 
1114,70 
1115,76 
1116,80 
1117,82 
1118,82 
1119,82 
1120,82 
1121,82 
1122,98 
1123,108
1124,108
1125,108
1126,106
1127,106
1128,106
1129,106
1130,108
1131,108
1132,108
1133,110
1134,120
1135,120
1136,104
1137,104
1138,110
1139,116
1140,110
1141,118
1142,129
1143,135
1144,147
1145,157
1146,163
1147,165
1148,165
1149,165
1150,157
1151,157
1152,149
1153,118
1154,114
1155,106
1156,106
1157,106
1158,102
1159,102
1160,96 
1161,94 
1162,94 
1163,86 
1164,92 
1165,94 
1166,112
1167,118
1168,112
1169,126
1170,126
1171,129
1172,129
1173,133
1174,133
1175,131
1176,126
1177,126
1178,124
1179,122
1180,120
1181,120
1182,120
1183,120
1184,126
1185,165
1186,193
1187,197
1188,191
1189,84 
1190,48 
1191,38 
1192,38 
1193,38 
1194,38 
1195,38 
1196,38 
1197,34 
1198,34 
1199,34 
1200,34 
1201,133
1202,139
1203,137
1204,116
1205,108
1206,110
1207,133
1208,139
1209,147
1210,143
1211,139
1212,114
1213,72 
1214,68 
1215,76 
1216,82 
1217,82 
1218,82 
1219,82 
1220,82 
1221,76 
1222,88 
1223,98 
1224,104
1225,108
1226,108
1227,106
1228,106
1229,106
1230,106
1231,106
1232,106
1233,102
1234,112
1235,106
1236,102
1237,100
1238,104
1239,110
1240,110
1241,114
1242,124
1243,135
1244,143
1245,147
1246,151
1247,165
1248,165
1249,165
1250,157
1251,171
1252,169
1253,171
1254,169
1255,114
1256,102
1257,98 
1258,96 
1259,98 
1260,96 
1261,96 
1262,86 
1263,82 
1264,90 
1265,104
1266,118
1267,118
1268,126
1269,126
1270,120
1271,126
1272,129
1273,133
1274,143
1275,137
1276,129
1277,126
1278,122
1279,122
1280,122
1281,122
1282,122
1283,120
1284,120
1285,126
1286,167
1287,183
1288,161
1289,82 
1290,44 
1291,34 
1292,38 
1293,38 
1294,42 
1295,42 
1296,42 
1297,34 
1298,34 
1299,36 
1300,24 
1301,133
1302,141
1303,133
1304,94 
1305,94 
1306,108
1307,133
1308,145
1309,149
1310,145
1311,141
1312,114
1313,72 
1314,68 
1315,66 
1316,80 
1317,82 
1318,82 
1319,82 
1320,82 
1321,82 
1322,84 
1323,92 
1324,104
1325,104
1326,104
1327,102
1328,100
1329,104
1330,106
1331,104
1332,88 
1333,96 
1334,102
1335,102
1336,102
1337,102
1338,102
1339,110
1340,110
1341,114
1342,124
1343,135
1344,137
1345,145
1346,159
1347,165
1348,165
1349,159
1350,159
1351,171
1352,175
1353,177
1354,183
1355,181
1356,106
1357,96 
1358,94 
1359,94 
1360,90 
1361,86 
1362,82 
1363,78 
1364,82 
1365,94 
1366,108
1367,118
1368,126
1369,126
1370,120
1371,118
1372,118
1373,126
1374,143
1375,129
1376,129
1377,126
1378,126
1379,124
1380,122
1381,122
1382,122
1383,120
1384,120
1385,120
1386,126
1387,137
1388,98 
1389,48 
1390,36 
1391,36 
1392,38 
1393,38 
1394,38 
1395,42 
1396,42 
1397,44 
1398,38 
1399,44 
1400,24 
1401,110
1402,133
1403,110
1404,78 
1405,84 
1406,106
1407,139
1408,145
1409,149
1410,145
1411,141
1412,114
1413,78 
1414,62 
1415,62 
1416,74 
1417,82 
1418,84 
1419,84 
1420,84 
1421,84 
1422,88 
1423,94 
1424,104
1425,104
1426,104
1427,102
1428,104
1429,106
1430,106
1431,92 
1432,88 
1433,92 
1434,102
1435,102
1436,102
1437,102
1438,102
1439,108
1440,110
1441,114
1442,120
1443,126
1444,139
1445,143
1446,149
1447,159
1448,169
1449,171
1450,179
1451,179
1452,177
1453,177
1454,183
1455,183
1456,183
1457,145
1458,86 
1459,80 
1460,82 
1461,82 
1462,82 
1463,78 
1464,80 
1465,82 
1466,108
1467,135
1468,135
1469,133
1470,124
1471,118
1472,96 
1473,116
1474,126
1475,126
1476,129
1477,129
1478,126
1479,124
1480,122
1481,124
1482,124
1483,122
1484,120
1485,126
1486,126
1487,100
1488,46 
1489,34 
1490,36 
1491,36 
1492,38 
1493,36 
1494,36 
1495,42 
1496,42 
1497,50 
1498,42 
1499,44 
1500,24 
1501,110
1502,129
1503,78 
1504,70 
1505,76 
1506,108
1507,139
1508,145
1509,149
1510,145
1511,143
1512,114
1513,74 
1514,60 
1515,60 
1516,70 
1517,82 
1518,84 
1519,84 
1520,84 
1521,88 
1522,88 
1523,96 
1524,104
1525,104
1526,102
1527,100
1528,100
1529,104
1530,92 
1531,90 
1532,90 
1533,92 
1534,100
1535,102
1536,102
1537,104
1538,116
1539,114
1540,106
1541,106
1542,114
1543,124
1544,129
1545,139
1546,149
1547,167
1548,171
1549,171
1550,179
1551,179
1552,177
1553,179
1554,185
1555,185
1556,203
1557,199
1558,187
1559,80 
1560,80 
1561,80 
1562,86 
1563,82 
1564,82 
1565,82 
1566,108
1567,124
1568,133
1569,133
1570,126
1571,116
1572,86 
1573,90 
1574,114
1575,126
1576,126
1577,129
1578,126
1579,122
1580,122
1581,124
1582,126
1583,126
1584,126
1585,118
1586,116
1587,46 
1588,34 
1589,36 
1590,38 
1591,38 
1592,38 
1593,36 
1594,34 
1595,36 
1596,52 
1597,50 
1598,46 
1599,50 
1600,42 
1601,110
1602,110
1603,72 
1604,68 
1605,70 
1606,100
1607,126
1608,145
1609,147
1610,145
1611,143
1612,114
1613,80 
1614,68 
1615,62 
1616,70 
1617,80 
1618,82 
1619,84 
1620,86 
1621,90 
1622,90 
1623,96 
1624,96 
1625,100
1626,100
1627,104
1628,100
1629,100
1630,92 
1631,92 
1632,92 
1633,90 
1634,100
1635,100
1636,102
1637,104
1638,112
1639,112
1640,114
1641,112
1642,122
1643,122
1644,133
1645,137
1646,143
1647,161
1648,169
1649,171
1650,181
1651,189
1652,189
1653,189
1654,191
1655,195
1656,203
1657,201
1658,203
1659,187
1660,80 
1661,80 
1662,80 
1663,78 
1664,80 
1665,82 
1666,108
1667,133
1668,135
1669,133
1670,133
1671,116
1672,84 
1673,84 
1674,106
1675,116
1676,126
1677,126
1678,126
1679,122
1680,122
1681,124
1682,124
1683,126
1684,126
1685,116
1686,46 
1687,38 
1688,40 
1689,40 
1690,38 
1691,38 
1692,38 
1693,36 
1694,38 
1695,42 
1696,52 
1697,52 
1698,68 
1699,129
1700,129
1701,78 
1702,78 
1703,72 
1704,70 
1705,72 
1706,100
1707,126
1708,145
1709,145
1710,145
1711,137
1712,110
1713,74 
1714,70 
1715,64 
1716,70 
1717,78 
1718,82 
1719,82 
1720,82 
1721,78 
1722,76 
1723,96 
1724,96 
1725,96 
1726,104
1727,104
1728,98 
1729,94 
1730,92 
1731,92 
1732,92 
1733,90 
1734,96 
1735,100
1736,102
1737,114
1738,114
1739,112
1740,112
1741,104
1742,120
1743,122
1744,129
1745,137
1746,139
1747,143
1748,167
1749,181
1750,183
1751,191
1752,199
1753,191
1754,193
1755,193
1756,197
1757,197
1758,197
1759,197
1760,124
1761,80 
1762,78 
1763,76 
1764,78 
1765,82 
1766,104
1767,126
1768,133
1769,135
1770,133
1771,118
1772,84 
1773,70 
1774,70 
1775,106
1776,122
1777,126
1778,126
1779,124
1780,124
1781,124
1782,124
1783,124
1784,116
1785,78 
1786,34 
1787,34 
1788,40 
1789,40 
1790,38 
1791,38 
1792,38 
1793,38 
1794,40 
1795,42 
1796,54 
1797,68 
1798,100
1799,126
1800,126
1801,74 
1802,74 
1803,74 
1804,72 
1805,72 
1806,100
1807,133
1808,145
1809,147
1810,147
1811,141
1812,110
1813,70 
1814,70 
1815,68 
1816,72 
1817,78 
1818,80 
1819,82 
1820,82 
1821,84 
1822,76 
1823,96 
1824,96 
1825,104
1826,104
1827,104
1828,94 
1829,94 
1830,92 
1831,92 
1832,92 
1833,90 
1834,90 
1835,90 
1836,104
1837,114
1838,112
1839,112
1840,114
1841,114
1842,122
1843,122
1844,135
1845,135
1846,139
1847,139
1848,161
1849,183
1850,191
1851,193
1852,199
1853,195
1854,193
1855,189
1856,189
1857,197
1858,197
1859,197
1860,191
1861,153
1862,74 
1863,62 
1864,78 
1865,78 
1866,108
1867,135
1868,135
1869,135
1870,133
1871,118
1872,86 
1873,46 
1874,46 
1875,90 
1876,118
1877,122
1878,124
1879,124
1880,135
1881,120
1882,116
1883,112
1884,108
1885,36 
1886,34 
1887,34 
1888,40 
1889,40 
1890,40 
1891,36 
1892,44 
1893,38 
1894,40 
1895,42 
1896,54 
1897,92 
1898,112
1899,129
1900,126
1901,70 
1902,74 
1903,74 
1904,74 
1905,74 
1906,108
1907,133
1908,145
1909,147
1910,147
1911,137
1912,98 
1913,70 
1914,60 
1915,66 
1916,72 
1917,78 
1918,80 
1919,82 
1920,82 
1921,84 
1922,88 
1923,96 
1924,100
1925,104
1926,102
1927,100
1928,90 
1929,88 
1930,92 
1931,94 
1932,94 
1933,92 
1934,94 
1935,102
1936,112
1937,114
1938,112
1939,112
1940,112
1941,110
1942,110
1943,114
1944,129
1945,135
1946,145
1947,139
1948,175
1949,175
1950,183
1951,183
1952,183
1953,181
1954,193
1955,193
1956,187
1957,191
1958,191
1959,197
1960,197
1961,197
1962,124
1963,60 
1964,58 
1965,78 
1966,104
1967,114
1968,135
1969,135
1970,135
1971,122
1972,86 
1973,48 
1974,48 
1975,70 
1976,118
1977,122
1978,124
1979,124
1980,124
1981,120
1982,122
1983,108
1984,46 
1985,34 
1986,34 
1987,34 
1988,38 
1989,32 
1990,32 
1991,32 
1992,38 
1993,38 
1994,40 
1995,54 
1996,72 
1997,126
1998,129
1999,129
2000,126
2001,66 
2002,70 
2003,72 
2004,72 
2005,74 
2006,108
2007,135
2008,147
2009,149
2010,149
2011,143
2012,112
2013,70 
2014,60 
2015,66 
2016,72 
2017,78 
2018,80 
2019,82 
2020,82 
2021,86 
2022,88 
2023,106
2024,102
2025,102
2026,100
2027,100
2028,88 
2029,86 
2030,90 
2031,94 
2032,98 
2033,96 
2034,96 
2035,110
2036,112
2037,112
2038,112
2039,114
2040,114
2041,110
2042,108
2043,110
2044,135
2045,139
2046,151
2047,151
2048,173
2049,173
2050,183
2051,183
2052,181
2053,181
2054,191
2055,187
2056,187
2057,185
2058,191
2059,197
2060,199
2061,203
2062,203
2063,74 
2064,60 
2065,74 
2066,110
2067,114
2068,135
2069,135
2070,135
2071,122
2072,86 
2073,48 
2074,48 
2075,52 
2076,90 
2077,102
2078,124
2079,124
2080,124
2081,124
2082,124
2083,48 
2084,38 
2085,36 
2086,34 
2087,32 
2088,32 
2089,32 
2090,32 
2091,34 
2092,38 
2093,36 
2094,40 
2095,72 
2096,126
2097,133
2098,137
2099,139
2100,139
2101,64 
2102,68 
2103,70 
2104,70 
2105,72 
2106,106
2107,135
2108,141
2109,147
2110,147
2111,147
2112,118
2113,76 
2114,62 
2115,66 
2116,72 
2117,78 
2118,78 
2119,78 
2120,82 
2121,84 
2122,88 
2123,98 
2124,100
2125,100
2126,100
2127,100
2128,88 
2129,88 
2130,92 
2131,98 
2132,98 
2133,98 
2134,104
2135,110
2136,112
2137,112
2138,112
2139,112
2140,106
2141,106
2142,106
2143,108
2144,139
2145,155
2146,155
2147,165
2148,165
2149,173
2150,179
2151,181
2152,181
2153,181
2154,191
2155,179
2156,179
2157,183
2158,185
2159,193
2160,197
2161,199
2162,203
2163,193
2164,70 
2165,74 
2166,114
2167,116
2168,133
2169,135
2170,135
2171,122
2172,84 
2173,48 
2174,44 
2175,44 
2176,70 
2177,108
2178,135
2179,155
2180,131
2181,124
2182,48 
2183,44 
2184,44 
2185,38 
2186,38 
2187,30 
2188,32 
2189,32 
2190,34 
2191,36 
2192,38 
2193,38 
2194,52 
2195,124
2196,133
2197,137
2198,139
2199,139
2200,126
2201,64 
2202,68 
2203,70 
2204,70 
2205,72 
2206,106
2207,135
2208,141
2209,141
2210,147
2211,143
2212,118
2213,86 
2214,68 
2215,68 
2216,74 
2217,76 
2218,78 
2219,76 
2220,78 
2221,78 
2222,88 
2223,98 
2224,98 
2225,104
2226,100
2227,90 
2228,86 
2229,90 
2230,92 
2231,96 
2232,98 
2233,102
2234,106
2235,110
2236,110
2237,110
2238,112
2239,114
2240,110
2241,110
2242,116
2243,139
2244,143
2245,157
2246,157
2247,161
2248,163
2249,165
2250,179
2251,179
2252,179
2253,177
2254,179
2255,179
2256,183
2257,183
2258,185
2259,189
2260,189
2261,199
2262,205
2263,207
2264,185
2265,110
2266,114
2267,116
2268,133
2269,141
2270,141
2271,122
2272,86 
2273,40 
2274,38 
2275,42 
2276,52 
2277,135
2278,185
2279,191
2280,191
2281,133
2282,38 
2283,30 
2284,36 
2285,38 
2286,44 
2287,34 
2288,34 
2289,34 
2290,36 
2291,38 
2292,42 
2293,38 
2294,114
2295,124
2296,137
2297,139
2298,139
2299,141
2300,139
2301,68 
2302,72 
2303,72 
2304,70 
2305,74 
2306,98 
2307,131
2308,137
2309,141
2310,141
2311,141
2312,118
2313,86 
2314,68 
2315,68 
2316,76 
2317,80 
2318,82 
2319,78 
2320,82 
2321,86 
2322,92 
2323,94 
2324,94 
2325,135
2326,135
2327,90 
2328,90 
2329,92 
2330,94 
2331,96 
2332,106
2333,104
2334,106
2335,110
2336,108
2337,110
2338,108
2339,110
2340,110
2341,137
2342,143
2343,143
2344,153
2345,161
2346,157
2347,165
2348,165
2349,167
2350,177
2351,177
2352,177
2353,177
2354,179
2355,179
2356,183
2357,185
2358,189
2359,189
2360,185
2361,193
2362,193
2363,197
2364,191
2365,110
2366,104
2367,114
2368,135
2369,137
2370,135
2371,120
2372,84 
2373,38 
2374,38 
2375,38 
2376,147
2377,179
2378,187
2379,199
2380,201
2381,191
2382,44 
2383,38 
2384,44 
2385,42 
2386,44 
2387,34 
2388,34 
2389,36 
2390,40 
2391,42 
2392,48 
2393,98 
2394,122
2395,124
2396,137
2397,139
2398,141
2399,141
2400,139
2401,68 
2402,76 
2403,74 
2404,74 
2405,76 
2406,108
2407,131
2408,141
2409,147
2410,149
2411,131
2412,110
2413,74 
2414,68 
2415,68 
2416,78 
2417,82 
2418,82 
2419,80 
2420,82 
2421,86 
2422,90 
2423,90 
2424,94 
2425,135
2426,135
2427,88 
2428,88 
2429,94 
2430,98 
2431,98 
2432,104
2433,104
2434,110
2435,110
2436,108
2437,108
2438,108
2439,110
2440,139
2441,139
2442,143
2443,143
2444,153
2445,161
2446,161
2447,161
2448,153
2449,165
2450,167
2451,169
2452,179
2453,179
2454,187
2455,183
2456,185
2457,185
2458,189
2459,189
2460,189
2461,189
2462,195
2463,205
2464,203
2465,171
2466,110
2467,114
2468,133
2469,135
2470,133
2471,120
2472,86 
2473,72 
2474,40 
2475,151
2476,179
2477,187
2478,199
2479,199
2480,205
2481,205
2482,129
2483,38 
2484,38 
2485,42 
2486,42 
2487,40 
2488,38 
2489,40 
2490,40 
2491,46 
2492,54 
2493,124
2494,126
2495,131
2496,139
2497,139
2498,141
2499,141
2500,139
2501,68 
2502,80 
2503,76 
2504,76 
2505,76 
2506,80 
2507,129
2508,133
2509,149
2510,149
2511,145
2512,110
2513,74 
2514,68 
2515,66 
2516,78 
2517,82 
2518,82 
2519,86 
2520,86 
2521,86 
2522,90 
2523,88 
2524,88 
2525,100
2526,100
2527,100
2528,90 
2529,106
2530,104
2531,100
2532,104
2533,104
2534,106
2535,106
2536,102
2537,106
2538,108
2539,129
2540,133
2541,129
2542,137
2543,143
2544,153
2545,161
2546,153
2547,153
2548,149
2549,167
2550,167
2551,173
2552,173
2553,181
2554,183
2555,183
2556,185
2557,185
2558,185
2559,179
2560,189
2561,187
2562,191
2563,191
2564,191
2565,191
2566,145
2567,137
2568,137
2569,137
2570,135
2571,122
2572,122
2573,135
2574,169
2575,187
2576,193
2577,187
2578,187
2579,193
2580,199
2581,201
2582,129
2583,58 
2584,42 
2585,38 
2586,40 
2587,36 
2588,38 
2589,38 
2590,40 
2591,46 
2592,122
2593,126
2594,126
2595,137
2596,139
2597,135
2598,135
2599,135
2600,131
2601,68 
2602,90 
2603,76 
2604,78 
2605,78 
2606,116
2607,129
2608,145
2609,149
2610,149
2611,149
2612,110
2613,78 
2614,66 
2615,64 
2616,74 
2617,82 
2618,82 
2619,80 
2620,82 
2621,86 
2622,86 
2623,80 
2624,80 
2625,100
2626,100
2627,90 
2628,90 
2629,100
2630,104
2631,102
2632,104
2633,104
2634,106
2635,98 
2636,102
2637,102
2638,122
2639,133
2640,131
2641,129
2642,129
2643,131
2644,153
2645,161
2646,161
2647,153
2648,147
2649,153
2650,153
2651,159
2652,155
2653,173
2654,183
2655,183
2656,183
2657,179
2658,179
2659,179
2660,187
2661,179
2662,181
2663,181
2664,183
2665,183
2666,173
2667,145
2668,137
2669,133
2670,137
2671,149
2672,167
2673,179
2674,187
2675,191
2676,191
2677,187
2678,187
2679,193
2680,197
2681,205
2682,74 
2683,56 
2684,42 
2685,38 
2686,38 
2687,36 
2688,40 
2689,40 
2690,40 
2691,102
2692,126
2693,137
2694,131
2695,137
2696,135
2697,135
2698,135
2699,133
2700,129
2701,56 
2702,84 
2703,78 
2704,78 
2705,78 
2706,108
2707,129
2708,145
2709,153
2710,153
2711,147
2712,114
2713,80 
2714,78 
2715,66 
2716,66 
2717,74 
2718,78 
2719,86 
2720,82 
2721,86 
2722,82 
2723,82 
2724,82 
2725,116
2726,100
2727,92 
2728,90 
2729,96 
2730,96 
2731,96 
2732,102
2733,106
2734,94 
2735,94 
2736,98 
2737,120
2738,122
2739,129
2740,129
2741,129
2742,129
2743,129
2744,147
2745,149
2746,149
2747,149
2748,145
2749,153
2750,153
2751,157
2752,157
2753,165
2754,171
2755,175
2756,181
2757,169
2758,173
2759,175
2760,179
2761,179
2762,179
2763,179
2764,171
2765,173
2766,173
2767,167
2768,139
2769,137
2770,175
2771,175
2772,189
2773,189
2774,191
